sample_idx,file_idx,frame_idx,file_name,minio_path
9065,9,65,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009065
9070,9,70,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009070
9075,9,75,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009075
9080,9,80,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009080
9085,9,85,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009085
9090,9,90,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009090
9095,9,95,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009095
9100,9,100,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009100
9105,9,105,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009105
9110,9,110,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009110
9115,9,115,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009115
9120,9,120,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009120
9125,9,125,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009125
9130,9,130,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009130
9135,9,135,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009135
9140,9,140,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009140
9145,9,145,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009145
9150,9,150,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009150
9155,9,155,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009155
9160,9,160,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009160
9165,9,165,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009165
9170,9,170,segment-10096619443888687526_2820_000_2840_000_with_camera_labels.tfrecord,training/semseg/0009170
10025,10,25,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010025
10030,10,30,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010030
10035,10,35,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010035
10040,10,40,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010040
10045,10,45,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010045
10050,10,50,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010050
10055,10,55,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010055
10060,10,60,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010060
10065,10,65,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010065
10070,10,70,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010070
10075,10,75,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010075
10080,10,80,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010080
10085,10,85,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010085
10090,10,90,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010090
10095,10,95,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010095
10100,10,100,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010100
10105,10,105,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010105
10110,10,110,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010110
10115,10,115,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010115
10120,10,120,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010120
10125,10,125,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010125
10130,10,130,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010130
10135,10,135,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010135
10140,10,140,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010140
10145,10,145,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010145
10150,10,150,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010150
10155,10,155,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010155
10160,10,160,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010160
10165,10,165,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010165
10170,10,170,segment-10107710434105775874_760_000_780_000_with_camera_labels.tfrecord,training/semseg/0010170
11024,11,24,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011024
11029,11,29,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011029
11034,11,34,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011034
11039,11,39,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011039
11044,11,44,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011044
11049,11,49,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011049
11054,11,54,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011054
11059,11,59,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011059
11064,11,64,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011064
11069,11,69,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011069
11074,11,74,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011074
11079,11,79,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011079
11084,11,84,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011084
11089,11,89,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011089
11094,11,94,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011094
11099,11,99,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011099
11104,11,104,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011104
11109,11,109,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011109
11114,11,114,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011114
11119,11,119,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011119
11124,11,124,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011124
11129,11,129,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011129
11134,11,134,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011134
11139,11,139,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011139
11144,11,144,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011144
11149,11,149,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011149
11154,11,154,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011154
11159,11,159,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011159
11164,11,164,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011164
11169,11,169,segment-10153695247769592104_787_000_807_000_with_camera_labels.tfrecord,training/semseg/0011169
12025,12,25,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012025
12030,12,30,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012030
12035,12,35,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012035
12040,12,40,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012040
12045,12,45,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012045
12050,12,50,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012050
12055,12,55,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012055
12060,12,60,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012060
12065,12,65,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012065
12070,12,70,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012070
12075,12,75,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012075
12080,12,80,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012080
12085,12,85,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012085
12090,12,90,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012090
12095,12,95,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012095
12100,12,100,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012100
12105,12,105,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012105
12110,12,110,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012110
12115,12,115,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012115
12120,12,120,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012120
12125,12,125,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012125
12130,12,130,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012130
12135,12,135,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012135
12140,12,140,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012140
12145,12,145,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012145
12150,12,150,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012150
12155,12,155,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012155
12160,12,160,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012160
12164,12,164,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012164
12169,12,169,segment-10206293520369375008_2796_800_2816_800_with_camera_labels.tfrecord,training/semseg/0012169
13024,13,24,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013024
13029,13,29,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013029
13034,13,34,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013034
13039,13,39,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013039
13044,13,44,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013044
13049,13,49,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013049
13054,13,54,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013054
13059,13,59,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013059
13064,13,64,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013064
13069,13,69,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013069
13074,13,74,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013074
13079,13,79,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013079
13084,13,84,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013084
13089,13,89,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013089
13094,13,94,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013094
13099,13,99,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013099
13104,13,104,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013104
13109,13,109,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013109
13114,13,114,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013114
13119,13,119,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013119
13124,13,124,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013124
13129,13,129,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013129
13134,13,134,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013134
13139,13,139,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013139
13144,13,144,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013144
13149,13,149,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013149
13154,13,154,segment-10212406498497081993_5300_000_5320_000_with_camera_labels.tfrecord,training/semseg/0013154
